movie_id,keyword_id,keyword
521,9826,murder
521,14604,theft
521,162271,husband
521,208508,murder plot
521,229959,crime fiction writer
521,235907,keys
521,361850,warnercolor
14,2918,estate agent
14,596,adultery
14,1862,coming out
14,2201,first time
14,2389,virgin
14,1332,cheating
14,970,parent child relationship
14,965,age difference
14,1599,midlife crisis
14,2920,cheerleader
14,10123,dark comedy
14,3259,rose
14,8201,satire
14,10041,dysfunctional family
14,10532,suburbia
14,10683,coming of age
14,9835,sexual fantasy
14,10061,dysfunctional marriage
14,10776,marijuana
14,9957,loneliness
